name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, MX",2025-01-20,76,47.6,61.2,76,47.6,61.2,39.4,48.9,0,0,0,,0,0,23.5,9.7,237.1,1014.4,43.4,7.3,216.7,18.8,8,10,2025-01-20T07:34:40,2025-01-20T18:38:41,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2025-01-21,80.3,45.6,62,79,45.6,61.9,38.5,50.7,0,0,0,,0,0,18.8,6.3,246.3,1015.6,16.4,7.1,232.6,20.2,8,10,2025-01-21T07:34:34,2025-01-21T18:39:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-22,78.9,43.6,59.3,78.9,43.6,59.3,35.7,43.8,0,0,0,,0,0,19.9,5.7,273.1,1018.1,0,8,234,20.4,8,10,2025-01-22T07:34:27,2025-01-22T18:40:01,0.78,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-23,81,46.5,62.1,80,46.5,61.9,38.5,47.7,0,0,0,,0,0,19.9,7.1,277.7,1017.2,0,8.6,234.9,20.4,8,10,2025-01-23T07:34:18,2025-01-23T18:40:40,0.81,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-24,75.4,46.7,59.2,75.4,46.7,59.2,39.1,51.2,0,0,0,,0,0,22.4,6.7,94.9,1017.9,24.1,6.9,235.3,20.4,8,10,2025-01-24T07:34:07,2025-01-24T18:41:19,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-25,78.8,46.5,62,78.8,46.5,62,43.3,55.1,0,0,0,,0,0,13.6,13.9,277.7,1017.6,37.7,9,215.9,18.6,8,10,2025-01-25T07:33:56,2025-01-25T18:41:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-26,80.7,46.7,64,79.4,46.7,63.9,43.9,53.1,0,0,0,,0,0,14.5,5.4,304.2,1017.9,4.3,8.6,222,19,8,10,2025-01-26T07:33:43,2025-01-26T18:42:37,0.91,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-01-27,80.9,49.1,65.5,79.8,49.1,65.4,45.2,52.1,0,0,0,,0,0,15.4,4.6,296.1,1015.9,54.6,9.4,210.2,18.2,7,10,2025-01-27T07:33:29,2025-01-27T18:43:16,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-28,84.6,48.5,66.2,81.9,48.5,65.7,43.9,50.4,0,0,0,,0,0,19,5.1,256.4,1012.6,45.1,7.4,231.3,19.9,8,10,2025-01-28T07:33:14,2025-01-28T18:43:54,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-01-29,82.6,46.3,65.1,80.2,46.3,64.7,39.2,45.6,0,0,0,,0,0,21.7,9.2,280.3,1013.7,13.9,9,243.3,21.2,9,10,2025-01-29T07:32:57,2025-01-29T18:44:31,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-30,81.7,46.5,64.2,79.6,46.5,63.9,40.5,48.1,0,0,0,,0,0,22.4,10.3,256.3,1013.7,31.7,8,239.1,20.5,8,10,2025-01-30T07:32:39,2025-01-30T18:45:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-01-31,83.6,46.5,63.6,81,46.5,63.2,39.8,49.3,0,0,0,,0,0,13.9,4,177.8,1014.1,10.2,7.3,241.6,20.8,9,10,2025-01-31T07:32:20,2025-01-31T18:45:45,0.08,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-01,80.9,47.6,63.5,79.5,47.6,63.5,42.3,49.7,0,0,0,,0,0,17.7,5.4,41.9,1014.4,10.4,8.2,231.4,19.9,8,10,2025-02-01T07:31:59,2025-02-01T18:46:22,0.11,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-02,82.5,45.4,63.1,80.4,45.4,62.8,40.6,49.1,0,0,0,,0,0,14.5,5.8,132.6,1014.6,10.3,7.9,244,21.1,9,10,2025-02-02T07:31:38,2025-02-02T18:46:58,0.15,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-03,82.5,47,65.3,80.4,47,64.8,38.2,41.9,0,0,0,,0,0,15.2,3.6,319.3,1015.3,5,7.5,248.8,21.3,9,10,2025-02-03T07:31:15,2025-02-03T18:47:34,0.19,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-04,85.7,48.3,66.1,82.5,48.3,65.6,36.6,38.5,0,0,0,,0,0,16.1,4.5,303.2,1012.8,3.3,7.7,248.3,21.3,9,10,2025-02-04T07:30:51,2025-02-04T18:48:09,0.22,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-05,83.4,47,65.5,80.8,47,65,39.3,43.8,0,0,0,,0,0,14.5,4.4,53.9,1013.8,3.3,7,247.2,21.4,9,10,2025-02-05T07:30:25,2025-02-05T18:48:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999"
"Tequila, MX",2025-02-06,86.6,49.4,67.7,83.1,49.4,67,40.8,43.5,0,0,0,,0,0,17.4,5.8,289.4,1012.7,2.1,7.2,248.6,21.4,9,10,2025-02-06T07:29:59,2025-02-06T18:49:18,0.29,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-07,87.2,49.2,66.6,83.9,49.2,66,40.1,42.8,0,0,0,,0,0,14.5,4.4,275.9,1013.1,0.9,7.2,249.9,21.5,9,10,2025-02-07T07:29:32,2025-02-07T18:49:51,0.33,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-08,84.5,51.9,68.2,81.8,51.9,67.7,42.5,44.3,0,0,0,,0,0,19.5,4.5,326.7,1011.9,6,7.2,244,21.2,9,10,2025-02-08T07:29:03,2025-02-08T18:50:25,0.36,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-09,86.4,50.1,68.2,83.3,50.1,67.6,41.6,45.7,0,0,0,,0,0,16.6,5.3,299.5,1014.1,2.9,7.3,254.2,22.1,9,10,2025-02-09T07:28:33,2025-02-09T18:50:58,0.4,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-10,86.8,50.5,67.8,83.5,50.5,67.1,39.9,41.3,0,0,0,,0,0,27.7,4.5,286.4,1014.2,2.5,7.5,257.1,22.3,9,10,2025-02-10T07:28:02,2025-02-10T18:51:30,0.43,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-11,83.2,49.7,67.9,80.6,49.7,67.4,38.6,38.4,0,0,0,,0,0,26.2,15,267.1,1011.1,15.6,7.9,250.2,21.9,9,10,2025-02-11T07:27:30,2025-02-11T18:52:02,0.47,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-12,81,47.6,65,79.4,47.6,64.9,40.8,45.6,0,0,0,,0,0,27.3,9.7,285.7,1010.5,28.4,7.3,248.6,21.6,9,10,2025-02-12T07:26:57,2025-02-12T18:52:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-13,83,48.5,65,80.7,48.5,64.7,41.9,48.9,0,0,0,,0,0,16.1,8.5,298.6,1014.4,38.5,7.5,258.1,22.2,9,10,2025-02-13T07:26:23,2025-02-13T18:53:04,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-14,80.7,49.6,64.4,80,49.6,64.3,42.3,48.3,0,0,0,,0,0,16.3,5.7,155.4,1015.4,43.9,6.8,236.3,20.5,8,10,2025-02-14T07:25:48,2025-02-14T18:53:34,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-15,83.6,49.7,66.7,81,49.7,66.4,40.8,42.1,0,0,0,,0,0,27.5,5.8,275.8,1014.2,47,8,259.8,22.5,9,10,2025-02-15T07:25:12,2025-02-15T18:54:04,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-16,84.4,47.4,67,81.5,47.4,66.3,39.9,43.5,0,0,0,,0,0,17.4,5.8,236.8,1012,41.2,7,260.3,22.4,9,10,2025-02-16T07:24:35,2025-02-16T18:54:33,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-17,82.9,52.1,68.2,80.6,52.1,67.9,44.1,45.4,0,0,0,,0,0,27.3,8,292.5,1013.2,51.9,6.9,246.2,21.3,9,10,2025-02-17T07:23:57,2025-02-17T18:55:02,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-18,80.7,52.8,66.7,78.8,52.8,66.5,41.6,45.2,0,0,0,,0,0,24.6,12.8,306.8,1012.9,76.6,7.3,171.4,14.9,7,10,2025-02-18T07:23:19,2025-02-18T18:55:31,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-19,84.6,55.6,70.3,81.7,55.6,69.7,36.2,29.9,0,0,0,,0,0,20.8,5.8,221,1014,75.8,7.6,267.9,23.3,9,10,2025-02-19T07:22:39,2025-02-19T18:55:58,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-20,83.7,50.1,65.7,81.2,50.1,65.4,44.4,48.8,0.012,100,4.17,rain,0,0,17.9,8.1,231.2,1012.1,69,7.5,205.1,17.7,8,10,2025-02-20T07:21:58,2025-02-20T18:56:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-21,80.7,53.7,67.4,79.6,53.7,67.4,46.2,49,0.012,100,4.17,rain,0,0,26.4,8.4,240.8,1015.6,59.1,8,226.6,19.7,9,10,2025-02-21T07:21:17,2025-02-21T18:56:53,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-02-22,85.4,49.4,67.2,82.4,49.4,66.6,42.6,46.7,0,0,0,,0,0,21,6.7,334.1,1015.9,38.2,8.6,254.7,22.1,9,10,2025-02-22T07:20:35,2025-02-22T18:57:19,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-23,84,49.9,68.1,81.1,49.9,67.6,35.1,34.7,0,0,0,,0,0,30,10.3,304.2,1015.2,34.2,7.1,268,23.1,9,10,2025-02-23T07:19:52,2025-02-23T18:57:45,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-24,86.1,45.6,66,82.7,45.6,65.2,30.7,32.9,0,0,0,,0,0,21.7,8.1,54,1013.3,26.7,7,285.3,24.6,10,10,2025-02-24T07:19:08,2025-02-24T18:58:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-25,88.6,44,66.6,84.7,44,65.7,34,35.8,0,0,0,,0,0,16.3,6.9,142.5,1012.4,0,7,288,25,10,10,2025-02-25T07:18:24,2025-02-25T18:58:36,0.93,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999"
"Tequila, MX",2025-02-26,86.6,53.1,70.2,83.7,53.1,69.3,44,45.1,0,0,0,,0,0,24.2,12.8,284.4,1011.1,1.1,6.9,276.6,24,9,10,2025-02-26T07:17:39,2025-02-26T18:59:01,0.96,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-02-27,90.1,52,70.9,86,52,69.9,44.7,48,0,0,0,,0,0,21,5.3,276.6,1011.8,3,7.7,281,24.3,10,10,2025-02-27T07:16:53,2025-02-27T18:59:25,0,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-02-28,89.2,54.6,71.9,85.4,54.6,70.9,45.7,45.3,0,0,0,,0,0,27.3,5.7,285.3,1010.6,8,9.6,277.3,23.9,10,10,2025-02-28T07:16:06,2025-02-28T18:59:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
