datetime,temp,tempmin,tempmax,dew,humidity,windspeed,winddir,solarenergy
2020-12-23,63.7,46.1,83.4,38.4,44.3,11.0,284.8,17.7
2020-12-24,61.5,39.3,82.7,31.2,39.3,7.4,11.0,18.1
2020-12-25,60.3,44.3,80.5,35.8,43.2,10.1,127.9,18.2
2020-12-26,61.9,39.1,81.6,34.8,43.0,11.5,278.6,18.7
2020-12-27,59.4,39.2,80.3,30.7,40.0,5.8,178.5,17.6
2020-12-28,60.3,39.1,82.1,34.2,41.7,6.3,183.5,17.0
2020-12-29,60.0,41.1,80.0,36.2,47.0,11.0,240.5,17.3
2020-12-30,55.8,37.3,74.6,34.8,53.1,17.2,218.1,18.2
2020-12-31,54.4,44.7,68.1,34.8,54.1,12.8,258.5,18.2
2021-01-01,54.6,37.3,76.4,32.4,49.8,12.3,212.9,16.5
2021-01-02,56.2,33.9,78.3,30.9,47.6,6.5,154.5,19.3
2021-01-03,57.6,37.5,78.5,30.0,39.4,6.3,201.7,16.3
2021-01-04,59.6,37.5,78.7,32.7,41.1,4.7,331.5,17.2
2021-01-05,61.2,43.1,79.4,36.1,43.4,7.4,249.1,17.0
2021-01-06,61.0,40.9,77.1,41.1,55.0,15.0,255.8,15.4
2021-01-07,61.5,48.3,76.7,36.0,44.2,5.8,359.8,13.1
2021-01-08,62.9,49.4,77.1,40.0,46.1,5.6,204.7,15.2
2021-01-09,61.5,49.9,75.5,46.0,59.9,14.5,227.9,14.1
2021-01-10,59.7,46.5,75.8,43.1,62.1,11.4,249.6,19.9
2021-01-11,59.7,40.9,78.2,34.8,44.9,11.0,214.8,19.7
2021-01-12,58.9,44.0,77.3,34.7,43.6,12.1,209.6,17.5
2021-01-13,56.9,40.9,69.9,34.3,46.1,8.5,71.9,12.6
2021-01-14,61.9,51.5,78.3,37.3,42.9,7.8,268.1,13.4
2021-01-15,61.0,40.9,78.9,30.4,36.6,4.7,5.0,14.4
2021-01-16,62.2,44.5,79.8,33.3,37.1,9.2,276.7,15.5
2021-01-17,64.0,51.0,80.1,33.3,36.8,4.5,261.8,16.5
2021-01-18,62.7,45.6,80.3,40.0,45.6,8.9,180.3,15.7
2021-01-19,64.2,48.1,79.8,46.0,54.6,9.2,195.0,13.4
2021-01-20,61.8,53.5,73.5,50.7,67.3,10.3,260.8,6.2
2021-01-21,66.1,49.7,82.8,49.5,60.5,8.7,293.5,18.6
2021-01-22,65.8,50.1,85.0,45.0,55.8,6.7,286.5,18.7
2021-01-23,66.1,49.7,85.2,40.4,49.0,8.3,242.1,20.1
2021-01-24,65.5,47.9,83.6,37.2,40.6,12.8,232.0,20.2
2021-01-25,62.6,42.7,80.7,38.0,44.6,13.9,241.6,17.7
2021-01-26,63.9,45.2,82.3,39.5,45.5,10.5,237.6,17.9
2021-01-27,66.8,45.6,86.6,37.7,39.8,7.8,103.8,19.6
2021-01-28,64.4,50.1,82.3,43.8,49.0,11.4,72.1,15.8
2021-01-29,64.0,51.0,83.7,44.1,52.3,8.1,34.1,16.8
2021-01-30,67.4,52.1,86.1,42.0,46.0,6.0,309.1,20.6
2021-01-31,66.9,46.3,87.7,37.9,40.8,12.8,131.8,20.1
2021-02-01,66.0,53.5,82.8,43.3,48.7,17.4,84.4,19.3
2021-02-02,64.8,47.7,85.0,37.9,40.4,8.5,61.3,17.6
2021-02-03,68.4,51.2,88.4,40.7,42.2,6.9,43.2,20.3
2021-02-04,67.8,46.3,89.5,32.1,35.2,10.3,290.7,20.7
2021-02-05,65.5,44.5,88.1,29.4,30.9,13.9,264.1,19.2
2021-02-06,64.6,44.5,85.0,33.1,36.6,11.4,272.5,19.1
2021-02-07,67.8,44.7,85.9,38.1,38.5,16.1,238.3,21.9
2021-02-08,65.3,48.1,83.0,35.9,42.2,8.3,259.5,21.1
2021-02-09,64.6,46.5,84.3,34.8,39.5,7.2,239.5,20.8
2021-02-10,64.6,46.3,82.8,30.7,33.3,11.2,247.5,24.2
2021-02-11,61.2,44.5,78.7,31.6,37.4,20.8,224.4,20.3
2021-02-12,57.6,42.7,74.4,26.3,37.9,12.5,205.8,23.6
2021-02-13,55.8,42.2,74.9,31.6,46.3,15.7,262.4,23.3
2021-02-14,56.6,37.3,75.5,35.1,53.9,15.7,244.8,23.0
2021-02-15,58.0,41.6,77.3,31.8,47.5,16.1,256.5,23.0
2021-02-16,59.2,39.1,80.0,35.1,49.8,16.6,249.1,23.4
2021-02-17,58.9,42.7,80.0,35.6,50.3,21.9,260.4,20.9
2021-02-18,61.2,44.5,82.7,34.5,47.4,10.1,291.0,21.4
2021-02-19,62.5,41.1,82.5,30.3,34.0,14.5,85.9,24.8
2021-02-20,64.6,45.2,84.3,35.3,38.0,7.2,200.2,24.3
2021-02-21,66.5,51.7,84.6,40.0,44.9,11.0,279.6,23.1
2021-02-22,67.4,46.3,86.3,39.4,41.1,6.3,82.5,23.5
2021-02-23,68.1,51.5,85.7,40.7,40.9,6.7,16.7,20.0
2021-02-24,70.1,53.0,89.0,38.6,36.0,16.1,315.3,20.0
2021-02-25,67.4,51.7,85.4,39.8,40.8,8.1,286.6,16.7
2021-02-26,68.9,48.1,88.4,39.3,39.7,9.2,261.1,19.3
2021-02-27,69.0,51.6,88.8,37.7,36.2,11.2,263.5,23.1
2021-02-28,69.7,56.0,88.1,37.2,34.6,10.3,297.2,23.4
2021-03-01,69.3,48.3,89.3,36.0,34.6,8.1,317.7,24.6
2021-03-02,70.0,49.9,90.2,38.1,36.1,11.9,235.5,22.8
2021-03-03,70.1,50.1,90.1,39.4,38.2,8.9,261.7,23.0
2021-03-04,70.2,52.8,90.6,35.9,35.6,10.3,292.7,22.1
2021-03-05,70.9,51.7,92.9,31.9,28.3,11.6,316.9,23.2
2021-03-06,69.8,49.9,90.1,38.0,34.8,10.1,315.3,24.2
2021-03-07,70.1,52.8,90.8,41.5,42.4,17.2,289.9,22.1
2021-03-08,70.6,53.3,89.0,40.0,40.9,8.1,315.3,24.6
2021-03-09,70.0,51.9,91.3,37.9,37.0,10.3,326.3,21.8
2021-03-10,72.0,50.4,92.2,36.1,33.0,9.6,251.9,23.8
2021-03-11,71.0,50.2,92.2,35.7,36.9,15.0,265.9,23.8
2021-03-12,72.0,51.7,92.7,37.7,35.7,10.3,248.0,25.1
2021-03-13,70.3,52.1,91.8,34.2,31.1,12.1,300.7,22.9
2021-03-14,70.5,51.2,89.7,34.0,30.9,13.4,265.3,25.5
2021-03-15,69.5,50.1,90.1,29.5,28.0,13.6,257.7,25.6
2021-03-16,69.1,47.8,90.4,24.7,23.7,15.2,264.4,26.7
2021-03-17,67.4,42.9,89.3,24.2,24.9,10.5,279.2,25.4
2021-03-18,68.9,48.5,89.3,29.3,25.0,10.3,129.5,24.1
2021-03-19,71.5,52.5,89.3,34.2,27.2,10.8,274.0,25.4
2021-03-20,70.9,49.9,90.4,32.1,27.0,13.4,292.0,24.9
2021-03-21,71.6,50.1,90.9,21.8,20.4,15.0,275.1,27.5
2021-03-22,68.9,49.7,90.8,25.5,22.8,18.1,296.4,27.3
2021-03-23,66.2,47.6,87.5,25.1,25.9,21.9,290.7,26.5
2021-03-24,66.1,46.3,84.7,24.5,24.0,18.6,268.2,26.3
2021-03-25,66.8,44.7,88.1,24.7,24.3,14.1,251.2,24.6
2021-03-26,67.3,44.7,90.1,20.9,21.7,10.3,270.1,23.9
2021-03-27,72.2,49.9,93.3,21.5,19.3,11.4,256.5,29.1
2021-03-28,73.9,58.2,94.2,25.1,19.8,4.9,333.0,27.0
2021-03-29,71.9,59.6,90.8,43.5,38.5,11.4,49.5,20.3
2021-03-30,71.8,57.1,90.9,36.7,32.0,13.9,302.7,24.0
2021-03-31,75.0,53.5,93.8,30.6,21.5,11.4,72.4,26.2
2021-04-01,74.0,62.1,90.1,42.1,34.9,25.3,83.6,22.4
2021-04-02,71.6,57.8,87.7,45.3,42.0,12.8,55.8,21.9
2021-04-03,73.7,58.9,90.1,44.6,37.6,9.2,342.4,22.4
2021-04-04,74.3,55.5,91.1,42.0,35.3,10.1,301.0,22.5
2021-04-05,72.3,55.3,92.0,36.4,29.9,17.0,274.0,25.3
2021-04-06,71.1,51.7,90.6,34.9,32.6,15.4,243.6,27.0
2021-04-07,71.0,54.9,93.1,33.1,35.0,8.1,255.1,27.4
2021-04-08,73.6,55.3,94.6,32.6,28.2,13.9,237.1,25.4
2021-04-09,72.9,53.5,94.4,38.2,35.6,17.7,265.0,24.8
2021-04-10,72.2,56.0,94.4,34.3,33.1,13.9,272.5,25.7
2021-04-11,73.5,53.7,93.5,33.7,30.6,13.0,260.5,27.0
2021-04-12,72.9,51.7,93.6,34.4,29.1,15.4,266.5,26.4
2021-04-13,73.7,53.7,95.4,35.3,31.0,16.1,261.8,25.9
2021-04-14,75.1,54.2,94.7,33.4,26.5,11.4,267.4,24.7
2021-04-15,74.7,54.2,95.6,32.2,26.1,12.8,269.0,24.5
2021-04-16,74.7,55.3,94.0,27.6,21.6,14.3,262.5,24.1
2021-04-17,71.6,53.3,93.5,27.6,27.4,15.4,267.5,27.5
2021-04-18,71.4,51.5,92.4,24.7,23.1,16.1,272.1,29.0
2021-04-19,71.3,52.8,91.7,30.9,29.7,16.3,263.2,27.1
2021-04-20,70.1,51.7,92.0,30.9,31.8,19.7,268.1,24.6
2021-04-21,73.8,53.0,93.1,28.6,24.8,14.1,265.5,25.5
2021-04-22,71.4,52.8,90.6,35.5,32.5,15.0,262.4,21.4
2021-04-23,72.4,53.5,92.2,37.8,33.2,15.9,266.3,26.4
2021-04-24,72.9,55.1,93.1,34.1,29.5,8.1,289.2,25.9
2021-04-25,76.0,57.1,95.8,38.7,29.6,11.4,225.4,26.2
2021-04-26,76.6,60.7,94.7,42.2,33.4,15.0,262.0,24.9
2021-04-27,74.3,59.8,94.6,42.8,37.0,14.3,250.5,20.6
2021-04-28,74.7,57.3,92.9,44.4,39.7,15.0,249.3,26.8
2021-04-29,73.8,55.3,93.3,47.4,48.4,17.2,258.5,28.3
2021-04-30,73.9,57.1,92.4,45.6,44.3,18.3,259.4,26.8
2021-05-01,72.7,58.0,90.1,42.3,40.3,18.6,264.6,28.4
2021-05-02,71.7,49.9,90.8,25.1,23.9,21.9,267.8,30.3
2021-05-03,69.1,50.3,90.2,21.1,21.5,23.0,247.8,27.4
2021-05-04,70.6,52.2,90.9,25.4,24.6,11.4,253.9,30.1
2021-05-05,73.2,54.1,93.5,36.2,32.9,8.1,199.7,28.3
2021-05-06,75.0,60.3,92.0,45.3,38.0,16.1,86.3,21.7
2021-05-07,76.7,60.7,92.7,48.9,42.5,11.9,98.0,28.3
2021-05-08,75.7,64.1,90.6,52.4,47.4,16.1,269.2,23.7
2021-05-09,73.7,62.7,88.2,52.3,51.1,13.4,273.2,17.1
2021-05-10,72.6,63.8,88.1,55.2,57.7,13.9,270.6,16.9
2021-05-11,72.3,59.1,86.0,54.5,58.1,16.1,258.8,22.5
2021-05-12,76.1,63.8,89.5,54.5,51.6,9.2,272.4,22.8
2021-05-13,75.8,62.5,89.9,54.9,51.3,17.2,116.0,25.4
2021-05-14,75.4,65.4,88.4,54.0,49.1,10.3,100.1,21.9
2021-05-15,73.6,64.3,88.6,55.3,56.9,16.1,265.4,18.7
2021-05-16,74.5,60.9,90.8,46.7,43.9,9.8,294.7,29.4
2021-05-17,74.3,58.2,92.2,43.5,39.3,13.9,283.3,27.7
2021-05-18,75.1,55.1,94.0,35.6,32.5,16.8,279.6,29.7
2021-05-19,71.4,56.0,87.7,32.1,31.8,17.2,258.7,25.5
2021-05-20,70.7,52.2,90.1,30.2,28.0,9.2,189.1,27.7
2021-05-21,74.0,55.5,92.7,36.8,33.3,8.1,269.7,25.8
2021-05-22,75.7,57.1,93.8,34.2,27.3,19.7,285.3,27.5
2021-05-23,76.6,62.0,95.4,32.8,23.7,10.1,295.3,26.9
2021-05-24,75.9,58.9,94.7,41.0,31.3,11.6,297.5,25.7
2021-05-25,77.3,59.3,95.8,35.4,25.7,13.9,301.1,26.7
2021-05-26,78.1,60.2,96.7,40.2,29.7,10.3,306.7,20.2
2021-05-27,80.9,62.7,98.0,42.2,30.1,13.9,284.8,25.1
2021-05-28,78.7,62.3,97.6,45.5,36.3,17.9,272.3,25.3
2021-05-29,76.9,62.7,96.5,45.6,38.2,11.9,287.3,22.3
2021-05-30,78.1,61.2,96.5,40.5,33.7,13.2,240.2,25.7
2021-05-31,77.4,63.6,93.8,46.4,36.5,14.1,273.1,22.4
2021-06-01,76.1,65.4,91.1,51.1,44.8,17.2,273.6,15.9
2021-06-02,71.3,62.5,82.7,57.9,64.6,8.1,268.5,15.2
2021-06-03,69.0,61.5,81.1,58.0,71.1,22.4,349.2,15.0
2021-06-04,70.2,59.1,83.0,55.7,64.9,15.0,311.2,19.1
2021-06-05,73.6,60.5,87.3,54.1,56.1,9.4,277.7,21.3
2021-06-06,75.2,61.8,89.7,54.7,55.9,8.9,270.4,19.9
2021-06-07,77.9,62.9,94.0,52.6,46.7,8.1,289.9,23.5
2021-06-08,79.6,66.3,97.1,54.1,46.1,13.2,274.2,23.7
2021-06-09,77.5,64.7,95.1,57.0,55.2,10.3,292.3,21.1
2021-06-10,79.0,65.6,94.2,51.5,46.5,10.3,22.0,25.1
2021-06-11,76.3,64.3,91.8,49.8,46.2,12.8,132.2,19.7
2021-06-12,72.7,64.1,86.1,55.5,58.9,9.2,139.6,16.2
2021-06-13,68.6,62.7,79.1,61.4,79.5,9.2,92.8,13.5
2021-06-14,70.5,62.5,81.9,60.8,74.2,11.4,105.0,15.1
2021-06-15,73.8,63.6,88.1,56.8,61.5,9.8,82.3,19.8
2021-06-16,75.0,63.8,87.9,56.4,56.7,8.9,56.0,20.8
2021-06-17,76.4,62.0,89.3,52.6,45.9,12.5,72.9,24.0
2021-06-18,73.7,65.8,84.3,53.4,51.5,15.0,85.5,17.0
2021-06-19,65.5,63.2,69.5,61.2,86.3,21.9,103.8,4.7
2021-06-20,69.1,61.2,82.5,59.4,73.9,9.2,271.0,16.8
2021-06-21,72.1,63.2,83.6,59.9,67.9,6.5,283.7,18.8
2021-06-22,70.0,64.5,79.1,63.0,79.5,11.4,308.7,10.9
2021-06-23,69.1,63.9,78.9,61.8,79.0,8.1,273.9,13.3
2021-06-24,70.4,62.7,84.3,60.1,73.0,6.9,311.6,18.5
2021-06-25,69.7,62.0,83.6,60.3,74.5,19.7,132.0,14.9
2021-06-26,68.0,57.9,79.8,57.9,72.6,12.1,123.8,19.4
2021-06-27,66.0,60.0,74.4,58.0,76.5,18.3,122.5,12.9
2021-06-28,66.3,60.2,72.9,59.2,79.3,14.3,173.0,12.7
2021-06-29,67.0,58.0,75.3,57.5,73.4,13.9,196.3,15.2
2021-06-30,70.7,60.0,83.9,59.0,69.9,4.7,239.4,20.6
2021-07-01,69.1,65.4,79.2,63.4,83.3,6.5,193.7,12.4
2021-07-02,69.2,61.8,80.1,62.0,79.9,6.7,191.1,17.5
2021-07-03,68.8,62.0,79.4,60.3,76.9,10.3,164.2,11.3
2021-07-04,71.4,62.5,83.4,60.3,71.4,8.1,216.9,22.5
2021-07-05,72.2,63.8,85.0,61.9,73.7,7.4,281.1,23.8
2021-07-06,72.6,63.9,84.1,60.5,69.4,11.4,286.9,23.7
2021-07-07,70.3,62.5,80.3,60.6,73.7,8.9,283.9,19.7
2021-07-08,68.9,62.5,80.7,59.9,76.2,12.8,278.4,17.8
2021-07-09,69.2,62.5,78.2,61.8,79.8,8.1,216.9,15.9
2021-07-10,69.3,62.3,81.1,61.2,77.5,11.2,269.5,16.2
2021-07-11,70.0,62.5,80.3,62.0,78.0,6.7,326.5,18.5
2021-07-12,68.1,60.5,78.0,60.2,78.3,7.1,309.1,19.6
2021-07-13,67.6,61.8,78.5,61.4,81.9,6.9,4.1,12.3
2021-07-14,68.3,60.7,80.3,60.2,77.5,8.1,70.2,18.7
2021-07-15,69.6,63.8,79.0,61.2,76.4,9.2,27.8,18.0
2021-07-16,66.5,61.8,76.4,62.2,86.8,7.6,173.7,9.6
2021-07-17,68.6,60.7,83.0,60.1,77.3,8.5,135.1,20.2
2021-07-18,70.1,60.5,84.8,60.2,74.1,8.1,69.0,22.1
2021-07-19,69.1,59.4,81.8,60.6,76.6,11.2,43.6,21.8
2021-07-20,72.5,58.9,86.3,59.5,67.6,4.5,285.9,24.1
2021-07-21,69.9,64.1,74.6,64.1,82.7,4.5,19.0,9.4
2021-07-22,69.9,62.9,80.7,62.1,77.8,8.0,86.8,16.3
2021-07-23,70.3,61.4,83.0,60.6,73.9,18.3,336.1,19.3
2021-07-24,69.2,61.8,81.4,60.8,77.3,5.8,302.1,18.2
2021-07-25,70.2,61.8,84.5,61.0,75.2,13.9,343.8,18.3
2021-07-26,70.3,60.6,85.2,60.6,74.7,6.9,115.4,20.8
2021-07-27,70.1,58.4,86.1,59.0,71.2,8.1,349.7,20.6
2021-07-28,69.6,62.7,81.4,61.6,77.6,6.9,320.5,18.5
2021-07-29,68.8,64.1,81.2,62.1,81.0,6.7,30.4,14.0
2021-07-30,71.3,62.5,81.8,60.7,71.9,11.4,64.1,21.4
2021-07-31,70.0,64.7,82.1,60.7,74.5,5.8,85.6,16.9
2021-08-01,71.9,60.7,86.5,60.8,70.7,4.5,340.5,24.3
2021-08-02,69.6,61.8,82.1,62.4,80.1,9.0,281.8,19.6
2021-08-03,70.6,63.8,82.1,61.5,75.4,6.9,251.0,19.8
2021-08-04,70.2,63.4,80.9,62.4,78.6,6.7,244.5,18.9
2021-08-05,68.6,63.4,76.6,62.5,82.1,5.8,304.4,14.9
2021-08-06,67.6,60.7,76.9,62.5,84.7,6.9,219.3,12.3
2021-08-07,69.5,62.9,81.2,62.4,80.3,7.2,184.6,17.9
2021-08-08,69.6,60.9,83.0,62.0,79.1,8.1,163.1,20.4
2021-08-09,69.1,62.7,80.7,61.5,79.4,11.4,174.7,16.5
2021-08-10,69.1,61.4,80.7,60.8,76.7,5.8,133.2,20.3
2021-08-11,69.3,63.8,82.7,61.5,78.4,17.2,102.9,20.8
2021-08-12,69.3,60.7,80.7,60.1,74.8,5.1,273.8,20.3
2021-08-13,69.0,61.1,83.0,60.7,77.2,12.8,295.6,18.1
2021-08-14,68.7,59.3,80.7,59.8,75.0,12.8,116.4,15.5
2021-08-15,70.0,60.7,84.8,61.1,75.4,6.9,61.3,21.1
2021-08-16,69.6,63.2,82.7,62.5,80.2,5.1,306.0,17.6
2021-08-17,69.1,63.8,80.3,63.6,84.2,4.9,298.4,14.7
2021-08-18,70.7,64.3,84.8,63.3,80.0,5.8,276.3,17.5
2021-08-19,70.3,62.3,84.8,62.5,78.5,6.9,238.1,18.7
2021-08-20,72.0,63.6,84.5,61.7,73.6,7.8,17.9,24.7
2021-08-21,70.5,62.5,80.9,62.1,76.9,19.7,33.6,19.4
2021-08-22,69.6,63.2,78.2,61.5,76.4,13.9,114.8,20.2
2021-08-23,69.6,62.5,82.5,61.4,78.0,9.2,109.6,22.8
2021-08-24,69.8,58.9,80.9,59.5,72.2,8.5,67.0,23.8
2021-08-25,70.9,62.0,82.7,60.9,73.2,11.4,63.4,19.7
2021-08-26,70.2,60.9,80.7,59.1,69.5,11.6,72.8,19.5
2021-08-27,67.1,58.9,79.1,57.1,71.9,12.5,87.0,16.8
2021-08-28,64.8,59.6,72.4,60.3,85.8,21.9,105.3,10.7
2021-08-29,67.9,62.3,78.0,61.9,82.1,14.1,190.7,13.4
2021-08-30,68.4,59.1,80.9,60.4,78.1,6.9,281.2,17.8
2021-08-31,68.5,60.7,79.4,62.0,81.6,6.9,277.2,22.3
2021-09-01,68.6,62.1,78.9,62.5,82.5,12.8,266.4,19.5
2021-09-02,67.9,60.7,79.4,62.7,84.8,6.9,285.4,11.4
2021-09-03,67.1,60.7,77.3,62.8,87.2,4.9,229.3,12.2
2021-09-04,68.3,62.1,78.6,62.1,82.2,5.8,173.4,15.5
2021-09-05,68.5,62.7,78.2,62.1,81.7,11.4,25.6,14.6
2021-09-06,67.3,63.2,75.3,62.4,85.4,7.8,107.9,12.6
2021-09-07,66.6,60.5,77.3,61.1,83.8,7.2,69.3,16.1
2021-09-08,67.2,60.0,76.4,60.6,81.1,7.4,131.4,16.7
2021-09-09,69.6,59.4,80.5,60.5,75.1,8.1,104.3,22.6
2021-09-10,69.6,61.4,79.4,59.7,73.2,10.3,51.4,21.5
2021-09-11,67.1,55.3,79.6,57.4,72.8,14.1,76.7,23.7
2021-09-12,68.9,57.8,80.3,59.1,73.6,11.4,80.9,23.5
2021-09-13,69.6,58.9,80.0,60.0,73.3,10.3,87.3,18.2
2021-09-14,68.4,62.7,77.1,62.9,84.0,5.8,212.4,16.3
2021-09-15,69.6,62.5,80.7,63.1,81.4,9.2,238.1,13.8
2021-09-16,70.7,62.7,80.7,63.4,79.7,8.1,202.8,20.7
2021-09-17,69.5,63.4,82.5,63.2,81.8,6.9,267.6,12.6
2021-09-18,69.0,62.5,78.2,63.0,82.8,8.1,50.0,15.5
2021-09-19,66.9,60.7,73.5,61.7,84.7,11.4,122.6,13.3
2021-09-20,68.6,59.8,81.2,59.6,76.1,4.7,181.1,19.2
2021-09-21,70.6,62.7,83.0,61.6,75.1,13.9,6.2,17.5
2021-09-22,70.2,60.2,81.1,59.3,71.2,12.5,62.6,24.5
2021-09-23,68.7,58.2,81.2,57.6,70.7,6.9,53.7,21.7
2021-09-24,69.3,61.1,84.3,61.0,78.1,6.7,338.8,23.1
2021-09-25,69.4,58.9,83.0,61.3,77.7,7.2,49.5,20.1
2021-09-26,69.0,62.5,79.1,61.5,79.2,6.9,342.5,16.6
2021-09-27,67.9,59.0,75.3,62.5,83.9,6.9,310.6,13.3
2021-09-28,67.6,61.6,75.8,62.2,83.9,5.8,275.1,15.2
2021-09-29,68.2,61.4,80.7,61.3,80.8,8.1,298.8,18.1
2021-09-30,68.0,60.9,78.7,61.9,82.6,16.1,245.7,12.5
2021-10-01,67.3,60.7,80.7,60.2,79.8,10.7,286.5,19.3
2021-10-02,68.3,60.3,79.6,61.3,80.6,6.0,334.5,19.0
2021-10-03,67.9,59.0,78.9,61.5,81.8,9.2,31.7,13.8
2021-10-04,68.4,61.8,78.2,62.0,81.7,8.7,64.9,15.3
2021-10-05,66.3,60.7,75.3,61.1,84.4,10.3,56.0,13.9
2021-10-06,67.7,58.9,79.9,59.7,77.4,7.6,89.9,17.8
2021-10-07,69.1,58.7,81.2,59.4,74.0,10.1,76.4,21.0
2021-10-08,68.9,58.0,82.5,56.3,67.1,11.4,72.4,22.0
2021-10-09,69.2,57.3,82.7,58.6,70.8,6.0,39.0,20.6
2021-10-10,69.8,63.2,78.4,62.8,80.3,6.0,252.4,12.5
2021-10-11,68.7,60.9,82.5,60.7,78.1,17.2,218.8,18.7
2021-10-12,68.2,59.1,80.3,59.4,75.9,8.9,226.0,16.5
2021-10-13,67.4,58.6,78.2,58.6,75.8,9.2,262.8,17.1
2021-10-14,67.7,55.1,82.5,55.7,70.4,6.7,334.1,22.4
2021-10-15,68.1,53.5,84.8,54.3,65.0,6.0,29.6,20.9
2021-10-16,69.8,62.7,80.5,58.5,69.9,18.3,89.6,17.9
2021-10-17,66.5,55.7,79.8,55.9,71.3,8.9,69.1,16.8
2021-10-18,68.5,57.3,82.5,56.8,69.9,9.2,357.1,21.4
2021-10-19,68.9,59.1,80.9,59.4,75.0,8.1,310.3,18.6
2021-10-20,68.6,59.3,80.7,60.1,77.0,6.7,345.3,17.2
2021-10-21,70.1,60.5,81.6,58.9,70.7,8.5,57.0,19.8
2021-10-22,67.9,57.8,80.3,56.6,69.0,10.3,47.4,17.6
2021-10-23,67.4,58.2,79.8,58.8,76.5,8.1,287.8,15.4
2021-10-24,67.5,57.3,79.4,58.9,77.1,4.9,325.9,16.4
2021-10-25,65.5,60.0,74.9,58.3,78.7,13.2,90.8,11.9
2021-10-26,66.3,58.4,78.5,58.4,78.2,8.7,269.7,18.7
2021-10-27,67.3,58.9,79.4,58.4,75.9,6.9,306.5,19.5
2021-10-28,67.8,56.6,82.3,55.3,69.1,6.9,66.5,17.4
2021-10-29,66.6,51.7,82.7,54.9,69.6,8.3,12.5,19.5
2021-10-30,66.4,57.8,80.9,57.3,76.3,6.7,321.4,17.3
2021-10-31,65.3,57.3,74.7,57.0,76.9,4.7,347.0,13.7
2021-11-01,67.1,54.9,81.2,56.6,72.2,8.9,312.5,19.4
2021-11-02,66.7,55.3,82.5,54.1,69.1,7.4,20.6,17.3
2021-11-03,65.8,55.1,81.6,51.7,65.2,6.7,14.1,13.8
2021-11-04,64.7,53.5,79.1,52.0,67.8,8.9,5.3,18.6
2021-11-05,63.7,51.3,79.4,52.3,70.3,8.1,38.8,17.4
2021-11-06,66.1,55.3,79.2,50.8,62.4,8.1,49.5,19.5
2021-11-07,63.5,42.9,79.8,45.0,56.2,8.5,56.4,20.3
2021-11-08,61.9,44.5,79.6,44.4,57.2,6.9,30.1,20.7
2021-11-09,62.7,48.1,79.8,45.6,58.6,6.9,32.9,19.1
2021-11-10,62.2,44.5,78.2,46.8,61.0,6.7,296.4,17.7
2021-11-11,64.5,50.7,79.6,51.8,68.8,8.9,345.8,19.8
2021-11-12,64.1,51.7,80.3,48.3,61.1,9.8,56.9,19.6
2021-11-13,61.6,44.5,76.4,46.6,61.4,13.2,77.3,20.0
2021-11-14,60.4,44.5,74.9,45.9,62.7,13.9,74.4,19.8
2021-11-15,60.7,40.9,79.1,41.7,55.5,10.3,63.5,19.5
2021-11-16,59.6,43.8,77.4,39.4,53.1,8.9,21.7,17.1
2021-11-17,62.0,46.5,75.3,45.2,58.1,6.7,276.5,15.1
2021-11-18,63.1,46.7,78.9,46.4,58.6,17.2,104.8,18.3
2021-11-19,62.7,44.7,79.1,47.3,62.2,11.0,88.2,18.6
2021-11-20,61.7,48.1,77.6,47.8,64.6,9.2,54.9,17.5
2021-11-21,63.8,47.5,78.9,45.6,55.4,8.9,34.2,18.7
2021-11-22,64.3,47.6,79.4,47.4,56.9,9.8,64.1,17.5
2021-11-23,65.5,52.6,78.2,53.2,67.1,8.3,68.9,15.6
2021-11-24,64.8,53.7,78.9,47.4,62.6,12.8,252.8,18.6
2021-11-25,60.5,39.1,77.4,37.7,48.8,6.9,326.7,18.1
2021-11-26,61.1,39.3,78.9,44.5,58.3,10.5,84.4,16.0
2021-11-27,62.3,51.3,79.2,49.7,69.1,10.3,279.3,14.3
2021-11-28,63.4,51.9,77.3,48.7,62.5,8.9,0.0,15.0
2021-11-29,63.0,48.1,79.2,49.5,64.4,9.2,5.9,16.8
2021-11-30,63.6,50.1,78.9,51.2,67.2,6.7,289.6,11.8
2023-11-02,66.0,53.9,80.5,51.4,62.3,9.2,99.7,21.2
2023-11-03,67.4,55.1,85.0,51.1,60.8,9.2,166.4,20.3
2023-11-04,67.5,52.4,84.8,46.9,53.5,5.4,108.4,21.3
2023-11-05,63.7,46.9,82.5,42.0,51.6,4.0,127.5,19.7
2023-11-06,65.0,47.6,85.2,42.3,50.3,5.0,70.5,21.2
2023-11-07,68.3,51.2,86.8,47.2,53.3,3.6,284.2,20.9
2023-11-08,70.9,59.3,86.1,57.2,67.2,6.9,280.4,20.4
2023-11-09,71.1,62.1,81.8,58.7,67.6,5.8,269.5,14.5
2023-11-10,66.8,60.3,78.9,59.5,78.7,20.8,82.1,16.5
2023-11-11,68.6,60.5,80.8,59.1,74.5,8.1,199.7,13.6
2023-11-12,68.6,61.1,80.3,59.0,73.9,8.1,346.5,18.6
2023-11-13,67.3,56.0,80.5,54.9,67.3,6.9,24.5,19.7
2023-11-14,68.3,57.5,82.5,56.5,69.4,6.9,83.0,19.8
2023-11-15,67.7,54.4,83.0,53.4,65.2,3.2,82.2,19.8
