name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, Mexica",2022-05-25,94.2,53.9,76,89.6,53.9,74.5,31.1,26.7,0,0,0,,0,0,21,11.4,278,1010.9,14.2,8.4,327.5,28.2,10,,2022-05-25T07:14:49,2022-05-25T20:30:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-05-26,95.4,58.4,77.5,91.1,58.4,76,43.3,33,0,0,0,,0,0,23.3,8.9,254.1,1011.4,41.5,8.1,298.5,25.7,10,,2022-05-26T07:14:36,2022-05-26T20:30:31,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-05-27,95.3,65.9,80.7,91.8,65.9,79.1,46.7,34.4,0,0,0,,0,0,24.6,8.1,107.5,1012,43.1,8.2,285.2,24.6,10,,2022-05-27T07:14:25,2022-05-27T20:30:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-05-28,94.7,62.3,78.5,90.5,62.3,77.1,49.5,43.3,0,0,0,,0,0,27.3,12.8,263.8,1010.4,27.2,8.9,299.6,25.8,10,,2022-05-28T07:14:15,2022-05-28T20:31:21,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-05-29,92.7,63.4,76.7,90.3,63.4,76,55.4,52.3,0.217,100,4.17,rain,0,0,34.4,9.2,273.5,1008.5,62,7.9,293.1,25.2,10,,2022-05-29T07:14:06,2022-05-29T20:31:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-05-30,92.7,59.1,74.5,88.8,59.1,73.3,50,49.8,0,0,0,,0,0,32.2,9.2,293.1,1009.5,11.7,5.9,333.2,28.9,10,,2022-05-30T07:13:58,2022-05-30T20:32:10,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-05-31,95.3,60.5,76.3,91,60.5,75,45.6,40.7,0.039,100,4.17,rain,0,0,21.9,11.4,277.7,1008.5,36.6,7.3,311.5,26.8,10,,2022-05-31T07:13:51,2022-05-31T20:32:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-01,93.5,62.1,76.4,90.7,62.1,75.6,54,50.5,0.008,100,8.33,rain,0,0,23.7,6,284.9,1010.4,31.6,7,307.7,26.6,10,,2022-06-01T07:13:45,2022-06-01T20:32:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-02,91.3,62,76.5,89,62,75.8,55.6,52.7,0.126,100,4.17,rain,0,0,24.4,13.9,295.2,1009,46,7.6,282.8,24.3,10,,2022-06-02T07:13:40,2022-06-02T20:33:21,0.11,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-03,90.8,64.1,74.9,89.4,64.1,74.7,59.8,62.1,0.086,100,8.33,rain,0,0,27.7,6.5,256.1,1009.9,51.1,7.6,257.4,22.2,9,,2022-06-03T07:13:36,2022-06-03T20:33:44,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76612099999,remote"
"Tequila, Mexica",2022-06-04,92.4,65,74.8,91.6,65,74.5,58.7,61,0.047,100,8.33,rain,0,0,27.1,13.9,267.9,1011.2,63.9,8.1,251.7,21.6,10,,2022-06-04T07:13:33,2022-06-04T20:34:07,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-05,91.3,61.1,74.8,89.3,61.1,74.1,55.9,57.7,0.079,100,4.17,rain,0,0,25.7,11.4,268.6,1011.7,33.9,8.1,285.1,24.6,9,,2022-06-05T07:13:32,2022-06-05T20:34:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-06,89.9,64.5,75.2,87.3,64.5,74.5,54.8,52.7,0.036,100,12.5,rain,0,0,25.9,15,292.3,1012.7,45,7.2,278,24,9,,2022-06-06T07:13:31,2022-06-06T20:34:52,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-07,93.3,63.4,76.4,91.7,63.4,76,56.6,53.4,2.118,100,4.17,rain,0,0,28,11.4,286.8,1009.7,34.7,7.5,266.1,22.8,9,,2022-06-07T07:13:31,2022-06-07T20:35:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-08,93.5,63.1,76.9,91.2,63.1,76.1,56.5,55,0,0,0,,0,0,25.7,9.2,276.8,1010.6,41.8,6.5,291.1,25.1,10,,2022-06-08T07:13:33,2022-06-08T20:35:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-09,92.7,60.9,74.6,91.1,60.9,74.1,59,63.5,0.225,100,8.33,rain,0,0,38,26.4,122.7,1012.8,71.1,6.6,268.4,23,9,,2022-06-09T07:13:35,2022-06-09T20:35:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-10,87.9,62.5,74.9,86.8,62.5,74.8,60.6,64.3,0.138,100,4.17,rain,0,0,21.9,4.7,148.2,1012.6,78,7.9,248.8,21.3,9,,2022-06-10T07:13:38,2022-06-10T20:36:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-11,88.4,66.1,75.1,88.5,66.1,75.2,61.9,66.4,0.083,100,25,rain,0,0,25.3,8.9,264.1,1012.1,67.7,8.9,250.1,21.5,9,,2022-06-11T07:13:42,2022-06-11T20:36:36,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-12,88.6,65.6,74.5,88.7,65.6,74.6,61.6,66.4,0.012,100,8.33,rain,0,0,23,8.9,276.5,1011.7,70.3,7.6,216.2,18.7,7,,2022-06-12T07:13:48,2022-06-12T20:36:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-13,86.1,58.9,71.3,85.7,58.9,71.1,56.2,63.2,0.331,100,4.17,rain,0,0,23.5,8.6,193.6,1015.3,67.8,8.4,250.5,21.8,10,,2022-06-13T07:13:54,2022-06-13T20:37:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-14,85.9,58.9,72.2,86.3,58.9,72.2,59.2,66.2,0.217,100,37.5,rain,0,0,19.7,6.9,341.6,1011.9,62.7,7.7,281.8,24.4,9,,2022-06-14T07:14:01,2022-06-14T20:37:31,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-15,89.7,64.5,74.3,88.3,64.5,74.1,59,62.2,0.012,100,4.17,rain,0,0,24.6,13.9,98.6,1011.1,86.3,7.5,257.1,22.3,8,,2022-06-15T07:14:09,2022-06-15T20:37:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-16,88.2,64.3,73.5,85.9,64.3,73.2,59,64.3,0.303,100,33.33,rain,0,0,33.3,13.9,107.4,1012.3,90,8.6,214.4,18.5,8,,2022-06-16T07:14:17,2022-06-16T20:38:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-17,85.9,62.5,73,84.5,62.5,72.8,58.7,64.4,0.095,100,25,rain,0,0,24.6,9.2,115.7,1013.7,59.2,8.9,246.2,21.1,8,,2022-06-17T07:14:27,2022-06-17T20:38:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-18,83.6,63.2,72.7,83.3,63.2,72.5,56.8,60.7,0.06,100,25,rain,0,0,23.7,9.2,114,1013.1,54.5,8.9,285,24.5,10,,2022-06-18T07:14:37,2022-06-18T20:38:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-19,87.7,61.4,73.8,86.6,61.4,73.6,59.4,64.2,0.012,100,4.17,rain,0,0,19,5.4,178.8,1012.3,63.6,7.8,286.7,24.7,9,,2022-06-19T07:14:49,2022-06-19T20:38:51,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-20,90.9,62.5,74.1,88.4,62.5,73.6,58.7,63.7,0.236,100,4.17,rain,0,0,22.8,8.1,86.8,1013.6,92.4,6.4,275.1,23.7,9,,2022-06-20T07:15:01,2022-06-20T20:39:04,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-21,90.8,66.3,77.2,87.9,66.3,76.6,55.9,50.8,0.118,100,16.67,rain,0,0,20.1,13.9,76,1013.9,88.5,8.8,257.1,22.3,10,,2022-06-21T07:15:13,2022-06-21T20:39:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-22,85.9,66.1,75.8,84.7,66.1,75.5,55.8,51.4,0.044,100,16.67,rain,0,0,32.4,13.9,85.5,1012.6,84.5,8.5,238.4,20.7,9,,2022-06-22T07:15:27,2022-06-22T20:39:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-23,86.3,65.6,72.8,85,65.6,72.6,57.8,61.5,0.024,100,4.17,rain,0,0,29.5,7.8,95.9,1013.9,75.2,9.2,279.8,24,9,,2022-06-23T07:15:41,2022-06-23T20:39:41,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-24,80.5,66.1,72.3,80.8,66.1,72.4,58.4,62.9,0.016,100,4.17,rain,0,0,23.3,16.1,148.5,1013.3,98.7,8.1,165.5,14.1,6,,2022-06-24T07:15:56,2022-06-24T20:39:51,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-25,79.6,64.3,70.6,79.6,64.3,70.6,58.4,66.4,0.032,100,33.33,rain,0,0,17,6.9,168,1015.1,97.8,8.3,167,14.5,6,,2022-06-25T07:16:11,2022-06-25T20:40:01,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-26,78.5,63.2,69.7,78.5,63.2,69.7,59.5,71.5,0.532,100,8.33,rain,0,0,21,6.7,277.8,1017.5,93.5,8.1,197.3,16.9,7,,2022-06-26T07:16:28,2022-06-26T20:40:09,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-06-27,86.1,58.4,72.6,83.6,58.4,72.1,55.6,60.3,0.012,100,12.5,rain,0,0,20.4,11.4,133.5,1017.6,56.8,9.2,282.2,24.4,9,,2022-06-27T07:16:44,2022-06-27T20:40:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-28,89.5,58.9,73.2,87.4,58.9,73,59.2,65.9,2.441,100,8.33,rain,0,0,24.2,12.8,131.3,1017.1,84.7,7.8,281.5,24.3,10,,2022-06-28T07:17:02,2022-06-28T20:40:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-29,81.4,62.7,70,82.1,62.7,70.1,61,74.4,0.107,100,8.33,rain,0,0,13.4,9.2,253,1018.4,93,6.2,165.7,14.2,9,,2022-06-29T07:17:20,2022-06-29T20:40:29,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-06-30,82.5,64.8,70.9,83.1,64.8,70.9,61.7,74.8,0.241,100,45.83,rain,0,0,21.9,13.9,235.1,1018,86.5,7.7,178.2,15.3,7,,2022-06-30T07:17:38,2022-06-30T20:40:34,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-01,85.7,64.5,73,86,64.5,73.1,62.6,72.4,0.031,100,4.17,rain,0,0,20.1,6.9,273.9,1014.9,77.5,8.1,236.4,20.4,9,,2022-07-01T07:17:57,2022-07-01T20:40:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-02,85.7,64.3,73.3,86.4,64.3,73.5,62.4,70.8,0.099,100,25,rain,0,0,20.6,11.4,241.4,1013.5,78.5,8.1,262.4,22.7,9,,2022-07-02T07:18:17,2022-07-02T20:40:41,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-03,86.4,62,73.3,85.9,62,73.1,59.1,64.5,2.28,100,8.33,rain,0,0,22.1,18.3,84.9,1016.3,69.9,7.7,279.4,24.2,10,,2022-07-03T07:18:36,2022-07-03T20:40:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-04,90.1,61.5,73.3,90,61.5,73.4,60.9,68.1,0.15,100,4.17,rain,0,0,21.5,6.7,82.3,1015.1,80.6,7.8,286.3,24.6,9,,2022-07-04T07:18:57,2022-07-04T20:40:43,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-05,82.8,62.5,71.1,84,62.5,71.2,63.7,79,0.024,100,4.17,rain,0,0,17.7,5.8,279.6,1016.6,97.4,7.3,170.5,14.6,8,,2022-07-05T07:19:17,2022-07-05T20:40:43,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-06,86.3,60.7,71.1,86.8,60.7,71.2,61.4,74.4,1.299,100,4.17,rain,0,0,17.9,8.1,207.6,1016.1,83.7,8.5,243.8,21,10,,2022-07-06T07:19:38,2022-07-06T20:40:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-07,84.5,66.3,72.7,84.5,66.3,72.6,61.9,71.2,0.157,100,4.17,rain,0,0,22.4,8.1,336.5,1016.3,73.4,8.7,214.1,18.5,10,,2022-07-07T07:20:00,2022-07-07T20:40:39,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-08,86.1,62.7,71.5,87.2,62.7,71.6,62.2,74.8,1.142,100,8.33,rain,0,0,17.4,6.9,40.8,1016.5,79.8,7.7,252.6,21.9,8,,2022-07-08T07:20:22,2022-07-08T20:40:36,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76612099999,remote"
"Tequila, Mexica",2022-07-09,88.8,62.5,73.1,87.9,62.5,73,61.1,69.5,0.099,100,29.17,rain,0,0,27.7,6.9,189.3,1017.7,72.6,8.4,281.1,24.2,10,,2022-07-09T07:20:44,2022-07-09T20:40:31,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-10,89.7,58.9,74.5,89.5,58.9,74.6,62,69,0.827,100,4.17,rain,0,0,17.9,4.5,232.2,1015.5,57.1,7.1,284.3,24.5,9,,2022-07-10T07:21:06,2022-07-10T20:40:26,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-11,87.3,63.9,73.7,87.4,63.9,73.9,60.2,65.1,0.031,100,4.17,rain,0,0,20.6,15,267.2,1016.5,65.3,8.1,297,25.7,10,,2022-07-11T07:21:28,2022-07-11T20:40:19,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-12,86.6,60.7,73.1,87.7,60.7,73.3,62.8,72.3,0.197,100,4.17,rain,0,0,18.6,15,286.8,1014,66.3,7.7,254.7,22.2,9,,2022-07-12T07:21:51,2022-07-12T20:40:11,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-13,85.7,64.3,72.1,86.5,64.3,72.3,62.4,73.8,1.331,100,8.33,rain,0,0,20.4,6.9,321.8,1014.8,72.5,7.9,276.8,23.9,10,,2022-07-13T07:22:14,2022-07-13T20:40:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-14,88.2,58.9,73.9,88.7,58.9,74.1,62.2,69.6,0.024,100,4.17,rain,0,0,16.6,10.3,58.1,1015.2,59,8,273.1,23.6,9,,2022-07-14T07:22:37,2022-07-14T20:39:52,0.53,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-15,84.6,60.9,71.4,84.3,60.9,71.4,60.3,71,1.189,100,4.17,rain,0,0,15,8.1,132.5,1016,93,8,251.1,21.6,10,,2022-07-15T07:23:00,2022-07-15T20:39:41,0.56,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-16,84.1,60.9,70,84.9,60.9,70,62.6,79.1,0.004,100,4.17,rain,0,0,16.8,16.1,53.5,1015.5,92.3,7.7,212.6,18.3,8,,2022-07-16T07:23:23,2022-07-16T20:39:28,0.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-17,81.1,62.7,70.1,82.9,62.7,70.2,63.1,80.5,0.776,100,12.5,rain,0,0,15.7,5.8,109.5,1014.5,96.9,6.2,220.9,18.9,7,,2022-07-17T07:23:47,2022-07-17T20:39:15,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-18,83,58.9,68,84.1,58.9,68,60.2,78.4,1.524,100,8.33,rain,0,0,17,6.9,153.8,1017.8,76.9,7.4,283,24.4,10,,2022-07-18T07:24:10,2022-07-18T20:39:00,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-19,86.3,58.7,71.6,86,58.7,71.6,57.9,65.1,0.012,100,8.33,rain,0,0,17.4,8.1,244.8,1017.6,60.8,7.8,245.4,21.1,9,,2022-07-19T07:24:34,2022-07-19T20:38:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-20,87.7,63.8,74.7,87.9,63.8,75.1,63.3,72,0.02,100,12.5,rain,0,0,18.6,4.9,281.6,1015.9,70.3,7.5,282,24.3,10,,2022-07-20T07:24:57,2022-07-20T20:38:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-21,91.8,60.9,75.2,93.1,60.9,75.1,59.9,62.7,0.229,100,8.33,rain,0,0,18.3,8.1,317.9,1014.3,48.2,8.7,303.9,26.1,10,,2022-07-21T07:25:20,2022-07-21T20:38:09,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-22,81.2,61.1,71.4,83.1,61.1,71.6,64,78.8,1.299,100,4.17,rain,0,0,14.8,6.9,251.7,1014.2,77.3,7.7,200.6,17.2,9,,2022-07-22T07:25:44,2022-07-22T20:37:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-23,81.8,59.1,69.6,83.2,59.1,69.7,61.7,77.3,0.567,100,58.33,rain,0,0,20.4,12.8,262.5,1016.3,63.5,9.1,254.3,21.9,9,,2022-07-23T07:26:07,2022-07-23T20:37:30,0.83,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-24,83,59.1,69.5,83.1,59.1,69.6,59.5,72.8,0.409,100,8.33,rain,0,0,18.3,11.4,138.5,1016.9,71.6,7.6,280,24.2,10,,2022-07-24T07:26:31,2022-07-24T20:37:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-25,83.6,62,69.8,83.9,62,69.8,61.1,75.3,0.012,100,4.17,rain,0,0,14.5,18.3,135.9,1016.9,84.3,6.3,265.6,22.8,10,,2022-07-25T07:26:54,2022-07-25T20:36:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-26,81.4,62.7,71.4,82.3,62.7,71.5,62,73.6,0.091,100,8.33,rain,0,0,13.6,5.8,285.2,1016.5,93.7,6.1,183.8,15.7,8,,2022-07-26T07:27:17,2022-07-26T20:36:23,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-27,80,60.9,69.5,80,60.9,69.5,60.4,74.9,1.26,100,8.33,rain,0,0,14.5,6.9,281.6,1018.1,87.6,7.3,244.8,21.2,10,,2022-07-27T07:27:40,2022-07-27T20:35:58,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-28,79.8,59.1,68.7,79.8,59.1,68.7,59.8,75.2,2.244,100,4.17,rain,0,0,13.9,12.8,84.8,1016.1,88.8,6,253.4,22.1,9,,2022-07-28T07:28:03,2022-07-28T20:35:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,F0749,76612099999,remote"
"Tequila, Mexica",2022-07-29,82.3,60.7,70.2,83.4,60.7,70.3,62.1,76.8,0.387,100,54.17,rain,0,0,18.1,4.7,253.4,1015.1,86,8.5,264.8,22.9,9,,2022-07-29T07:28:26,2022-07-29T20:35:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,F0749,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-30,79.4,63.4,68.9,79.4,63.4,68.9,61.9,80.5,0.376,100,83.33,rain,0,0,17.7,5.8,116.9,1017,92.3,7.9,215.4,18.7,8,,2022-07-30T07:28:49,2022-07-30T20:34:38,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-07-31,84.5,60.9,70.1,85.4,60.9,70.3,60.9,75,0.276,100,4.17,rain,0,0,15.2,6.9,131.2,1017.7,90.5,6.9,239.9,20.7,8,,2022-07-31T07:29:11,2022-07-31T20:34:09,0.1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-08-01,84.3,62,70.7,85.3,62,70.8,60.9,73,1.535,100,4.17,rain,0,0,15.4,5.8,212,1017.7,76.6,7.2,244.6,20.8,9,,2022-08-01T07:29:33,2022-08-01T20:33:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76613399999,76612099999,remote"
"Tequila, Mexica",2022-08-02,82.3,60.2,70.5,83,60.2,70.5,62.8,77.9,1.189,100,12.5,rain,0,0,18.1,4.7,115.4,1016,75,7.6,261,22.6,10,,2022-08-02T07:29:55,2022-08-02T20:33:08,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-08-03,81.4,60.9,68.4,83,60.9,68.4,62.2,82.3,1.22,100,4.17,rain,0,0,13.9,6.9,263.3,1016.2,91,6.2,226.1,19.6,8,,2022-08-03T07:30:17,2022-08-03T20:32:36,0.21,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-08-04,85.2,59.3,70.8,86,59.3,70.9,62,76.5,0.126,100,8.33,rain,0,0,18.8,5.4,281.9,1015.1,63.9,7.7,274.6,23.6,9,,2022-08-04T07:30:39,2022-08-04T20:32:03,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexica",2022-08-05,81.8,60.7,71.3,84.5,60.7,71.5,63.1,76.6,0.108,100,45.83,rain,0,0,15.9,6.9,284.6,1015.8,81.9,8.3,213.7,18.4,8,,2022-08-05T07:31:01,2022-08-05T20:31:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,remote"
"Tequila, Mexica",2022-08-06,82.8,59.3,69.9,83.1,59.3,70,60.4,73.9,0.906,100,4.17,rain,0,0,16.1,9.2,214.7,1015,70.7,8.6,240.2,20.7,9,,2022-08-06T07:31:22,2022-08-06T20:30:55,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote"
